nct_id,old_modality,matched_signal,file
NCT04300556,monoclonal_antibody,antibody-drug conjugate,master_DB_2020_Q4.json
NCT04298918,monoclonal_antibody,trastuzumab emtansine,master_DB_2020_Q4.json
NCT04301375,monoclonal_antibody,tdm1,master_DB_2020_Q4.json
NCT04307576,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT04296942,monoclonal_antibody,emtansine,master_DB_2020_Q4.json
NCT04296890,small_molecule,mirvetuximab soravtansine,master_DB_2020_Q4.json
NCT04294628,small_molecule,trastuzumab deruxtecan,master_DB_2020_Q4.json
NCT04293562,oligonucleotide,ozogamicin,master_DB_2020_Q4.json
NCT04280341,monoclonal_antibody,mmae,master_DB_2020_Q4.json
NCT04274426,small_molecule,mirvetuximab soravtansine,master_DB_2020_Q4.json
NCT04264936,small_molecule,mmae,master_DB_2020_Q4.json
NCT04266249,monoclonal_antibody,trastuzumab emtansine,master_DB_2020_Q4.json
NCT04251416,monoclonal_antibody,sacituzumab govitecan,master_DB_2020_Q4.json
NCT04240704,small_molecule,antibody-drug conjugate,master_DB_2020_Q4.json
NCT04235101,small_molecule,antibody-drug conjugate,master_DB_2020_Q4.json
NCT04236141,monoclonal_antibody,polatuzumab vedotin,master_DB_2020_Q4.json
NCT04231877,monoclonal_antibody,polatuzumab vedotin,master_DB_2020_Q4.json
NCT04230109,monoclonal_antibody,sacituzumab govitecan,master_DB_2020_Q4.json
NCT04225117,monoclonal_antibody,enfortumab vedotin,master_DB_2020_Q4.json
NCT04223856,monoclonal_antibody,enfortumab vedotin,master_DB_2020_Q4.json
NCT04209855,small_molecule,mirvetuximab soravtansine,master_DB_2020_Q4.json
NCT04205630,monoclonal_antibody,antibody-drug conjugate,master_DB_2020_Q4.json
NCT04207190,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT04202705,monoclonal_antibody,antibody-drug conjugate,master_DB_2020_Q4.json
NCT04197687,monoclonal_antibody,trastuzumab emtansine,master_DB_2020_Q4.json
NCT04189614,monoclonal_antibody,antibody drug conjugate,master_DB_2020_Q4.json
NCT04182204,monoclonal_antibody,polatuzumab vedotin,master_DB_2020_Q4.json
NCT04177823,monoclonal_antibody,antibody drug conjugate,master_DB_2020_Q4.json
NCT04173585,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT04168502,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT04158947,monoclonal_antibody,t-dm1,master_DB_2020_Q4.json
NCT04152499,small_molecule,antibody drug conjugate,master_DB_2020_Q4.json
NCT04146610,antibody_protein,antibody drug conjugate,master_DB_2020_Q4.json
NCT04132960,monoclonal_antibody,antibody drug conjugate,master_DB_2020_Q4.json
NCT04093505,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT04070768,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT04073602,monoclonal_antibody,mmae,master_DB_2020_Q4.json
NCT04064359,antibody_protein,antibody-drug conjugate,master_DB_2020_Q4.json
NCT04050280,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT04052997,monoclonal_antibody,tesirine,master_DB_2020_Q4.json
NCT04042701,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2020_Q4.json
NCT04039230,small_molecule,antibody-drug conjugate,master_DB_2020_Q4.json
NCT04036461,monoclonal_antibody,antibody-drug conjugate,master_DB_2020_Q4.json
NCT04032704,monoclonal_antibody,vedotin,master_DB_2020_Q4.json
NCT04014075,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2020_Q4.json
NCT03995706,monoclonal_antibody,sacituzumab govitecan,master_DB_2020_Q4.json
NCT03992131,small_molecule,sacituzumab govitecan,master_DB_2020_Q4.json
NCT03991884,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT03975647,monoclonal_antibody,ado-trastuzumab,master_DB_2020_Q4.json
NCT03962465,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT03959085,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT03947255,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT03926143,small_molecule,ravtansine,master_DB_2020_Q4.json
NCT03924895,monoclonal_antibody,enfortumab vedotin,master_DB_2020_Q4.json
NCT03913741,monoclonal_antibody,tisotumab vedotin,master_DB_2020_Q4.json
NCT03913559,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT03907488,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT03904251,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT03901339,oligonucleotide,sacituzumab govitecan,master_DB_2020_Q4.json
NCT03900949,oligonucleotide,ozogamicin,master_DB_2020_Q4.json
NCT03894007,monoclonal_antibody,trastuzumab emtansine,master_DB_2020_Q4.json
NCT03891173,small_molecule,immunoconjugate,master_DB_2020_Q4.json
NCT03869190,monoclonal_antibody,enfortumab vedotin,master_DB_2020_Q4.json
NCT03878927,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT03878524,monoclonal_antibody,trastuzumab emtansine,master_DB_2020_Q4.json
NCT03859752,monoclonal_antibody,antibody drug conjugate,master_DB_2020_Q4.json
NCT03856216,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT03851081,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT03848754,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT03839446,small_molecule,ozogamicin,master_DB_2020_Q4.json
NCT03832361,small_molecule,mirvetuximab soravtansine,master_DB_2020_Q4.json
NCT03835819,monoclonal_antibody,mirvetuximab soravtansine,master_DB_2020_Q4.json
NCT03828292,small_molecule,antibody drug conjugate,master_DB_2020_Q4.json
NCT03820063,small_molecule,t-dm1,master_DB_2020_Q4.json
NCT03816358,monoclonal_antibody,ravtansine,master_DB_2020_Q4.json
NCT03784599,monoclonal_antibody,emtansine,master_DB_2020_Q4.json
NCT03786081,monoclonal_antibody,tisotumab vedotin,master_DB_2020_Q4.json
NCT03755804,biologic,brentuximab vedotin,master_DB_2020_Q4.json
NCT03748186,monoclonal_antibody,antibody drug conjugate,master_DB_2020_Q4.json
NCT03742102,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2020_Q4.json
NCT03739814,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT03737955,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT03734029,monoclonal_antibody,antibody drug conjugate,master_DB_2020_Q4.json
NCT03729596,monoclonal_antibody,antibody drug conjugate,master_DB_2020_Q4.json
NCT03727750,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT03726879,monoclonal_antibody,trastuzumab emtansine,master_DB_2020_Q4.json
NCT03719105,small_molecule,brentuximab vedotin,master_DB_2020_Q4.json
NCT03712202,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT03709082,monoclonal_antibody,t-dm1,master_DB_2020_Q4.json
NCT03684694,monoclonal_antibody,loncastuximab tesirine,master_DB_2020_Q4.json
NCT03682796,monoclonal_antibody,antibody-drug conjugate,master_DB_2020_Q4.json
NCT03677596,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT03677141,small_molecule,polatuzumab vedotin,master_DB_2020_Q4.json
NCT03671018,monoclonal_antibody,polatuzumab vedotin,master_DB_2020_Q4.json
NCT03672539,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT03657043,monoclonal_antibody,tisotumab vedotin,master_DB_2020_Q4.json
NCT03652441,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT03650491,small_molecule,antibody-drug conjugate,master_DB_2020_Q4.json
NCT03646123,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT03621982,monoclonal_antibody,tesirine,master_DB_2020_Q4.json
NCT03610438,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT03606174,monoclonal_antibody,enfortumab vedotin,master_DB_2020_Q4.json
NCT03602079,small_molecule,antibody drug conjugate,master_DB_2020_Q4.json
NCT03589729,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT03587844,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT03587740,monoclonal_antibody,ado-trastuzumab,master_DB_2020_Q4.json
NCT03587311,monoclonal_antibody,ravtansine,master_DB_2020_Q4.json
NCT03589469,monoclonal_antibody,loncastuximab tesirine,master_DB_2020_Q4.json
NCT03575819,small_molecule,antibody-drug conjugate,master_DB_2020_Q4.json
NCT03576378,small_molecule,vedotin,master_DB_2020_Q4.json
NCT03564678,small_molecule,ozogamicin,master_DB_2020_Q4.json
NCT03556345,monoclonal_antibody,mmae,master_DB_2020_Q4.json
NCT03568994,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT03547973,monoclonal_antibody,sacituzumab govitecan,master_DB_2020_Q4.json
NCT03552471,small_molecule,mirvetuximab soravtansine,master_DB_2020_Q4.json
NCT03544281,small_molecule,antibody-drug conjugate,master_DB_2020_Q4.json
NCT03540849,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT03533283,monoclonal_antibody,polatuzumab vedotin,master_DB_2020_Q4.json
NCT03531918,oligonucleotide,ozogamicin,master_DB_2020_Q4.json
NCT03530696,small_molecule,t-dm1,master_DB_2020_Q4.json
NCT03529110,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2020_Q4.json
NCT03527628,biologic,vedotin,master_DB_2020_Q4.json
NCT03539536,monoclonal_antibody,telisotuzumab vedotin,master_DB_2020_Q4.json
NCT03523585,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2020_Q4.json
NCT03523572,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2020_Q4.json
NCT03517137,small_molecule,brentuximab vedotin,master_DB_2020_Q4.json
NCT03525678,monoclonal_antibody,antibody drug conjugate,master_DB_2020_Q4.json
NCT03505710,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2020_Q4.json
NCT03504488,biologic,antibody drug conjugate,master_DB_2020_Q4.json
NCT03500380,oligonucleotide,mmae,master_DB_2020_Q4.json
NCT03496779,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT03489525,antibody_protein,antibody drug conjugate,master_DB_2020_Q4.json
NCT03485209,monoclonal_antibody,tisotumab vedotin,master_DB_2020_Q4.json
NCT03474133,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT03474107,small_molecule,enfortumab vedotin,master_DB_2020_Q4.json
NCT03460522,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT03438396,monoclonal_antibody,tisotumab vedotin,master_DB_2020_Q4.json
NCT03441061,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT03441048,monoclonal_antibody,immunoconjugate,master_DB_2020_Q4.json
NCT03425279,monoclonal_antibody,antibody drug conjugate,master_DB_2020_Q4.json
NCT03424603,monoclonal_antibody,antibody drug conjugate,master_DB_2020_Q4.json
NCT03424005,monoclonal_antibody,sacituzumab govitecan,master_DB_2020_Q4.json
NCT03409432,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT03390296,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT03374332,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT03368196,small_molecule,antibody drug conjugate,master_DB_2020_Q4.json
NCT03364348,monoclonal_antibody,trastuzumab emtansine,master_DB_2020_Q4.json
NCT03356054,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT03337698,monoclonal_antibody,sacituzumab govitecan,master_DB_2020_Q4.json
NCT03334617,monoclonal_antibody,trastuzumab deruxtecan,master_DB_2020_Q4.json
NCT03316638,monoclonal_antibody,antibody-drug conjugate,master_DB_2020_Q4.json
NCT03302728,small_molecule,brentuximab vedotin,master_DB_2020_Q4.json
NCT03288545,monoclonal_antibody,enfortumab vedotin,master_DB_2020_Q4.json
NCT03281824,monoclonal_antibody,mmae,master_DB_2020_Q4.json
NCT03264131,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT03262935,oligonucleotide,antibody-drug conjugate,master_DB_2020_Q4.json
NCT03274492,monoclonal_antibody,polatuzumab vedotin,master_DB_2020_Q4.json
NCT03255070,small_molecule,antibody drug conjugate,master_DB_2020_Q4.json
NCT03249870,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT03248492,monoclonal_antibody,antibody drug conjugate,master_DB_2020_Q4.json
NCT03246750,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT03233347,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT03222492,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT03219333,monoclonal_antibody,enfortumab vedotin,master_DB_2020_Q4.json
NCT03217643,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT03198689,monoclonal_antibody,adcetris,master_DB_2020_Q4.json
NCT03187210,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT03190967,small_molecule,t-dm1,master_DB_2020_Q4.json
NCT03150693,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT03138499,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT03126630,monoclonal_antibody,ravtansine,master_DB_2020_Q4.json
NCT03113500,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT03102320,small_molecule,ravtansine,master_DB_2020_Q4.json
NCT03084939,monoclonal_antibody,trastuzumab emtansine,master_DB_2020_Q4.json
NCT03057795,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT03032107,monoclonal_antibody,t-dm1,master_DB_2020_Q4.json
NCT03013933,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT03000257,monoclonal_antibody,tesirine,master_DB_2020_Q4.json
NCT02996825,small_molecule,soravtansine,master_DB_2020_Q4.json
NCT03007030,monoclonal_antibody,adcetris,master_DB_2020_Q4.json
NCT02998047,monoclonal_antibody,immunoconjugate,master_DB_2020_Q4.json
NCT02981628,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT02979522,small_molecule,brentuximab vedotin,master_DB_2020_Q4.json
NCT02988817,monoclonal_antibody,antibody-drug conjugate,master_DB_2020_Q4.json
NCT02927769,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT02908451,biologic,antibody drug conjugate,master_DB_2020_Q4.json
NCT02758717,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT02734771,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT02724163,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT02686346,small_molecule,brentuximab vedotin,master_DB_2020_Q4.json
NCT02684292,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT02675829,monoclonal_antibody,ado-trastuzumab,master_DB_2020_Q4.json
NCT02657343,monoclonal_antibody,t-dm1,master_DB_2020_Q4.json
NCT02661503,small_molecule,brentuximab vedotin,master_DB_2020_Q4.json
NCT02616965,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT02611323,monoclonal_antibody,polatuzumab vedotin,master_DB_2020_Q4.json
NCT02600897,monoclonal_antibody,polatuzumab vedotin,master_DB_2020_Q4.json
NCT02606305,monoclonal_antibody,mirvetuximab soravtansine,master_DB_2020_Q4.json
NCT02588651,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT02581631,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT02572167,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT02568839,monoclonal_antibody,trastuzumab emtansine,master_DB_2020_Q4.json
NCT02497131,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT02467946,small_molecule,adcetris,master_DB_2020_Q4.json
NCT02462538,small_molecule,brentuximab vedotin,master_DB_2020_Q4.json
NCT02452554,monoclonal_antibody,mertansine,master_DB_2020_Q4.json
NCT02465060,monoclonal_antibody,trastuzumab emtansine,master_DB_2020_Q4.json
NCT02429375,small_molecule,brentuximab vedotin,master_DB_2020_Q4.json
NCT02448420,monoclonal_antibody,antibody-drug conjugate,master_DB_2020_Q4.json
NCT02398240,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT02390427,monoclonal_antibody,trastuzumab emtansine,master_DB_2020_Q4.json
NCT02341625,monoclonal_antibody,antibody drug conjugate,master_DB_2020_Q4.json
NCT02326974,monoclonal_antibody,t-dm1,master_DB_2020_Q4.json
NCT02314481,monoclonal_antibody,trastuzumab emtansine,master_DB_2020_Q4.json
NCT02311998,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT02298283,biologic,brentuximab vedotin,master_DB_2020_Q4.json
NCT02298257,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT02292979,biologic,brentuximab vedotin,master_DB_2020_Q4.json
NCT02257567,monoclonal_antibody,polatuzumab vedotin,master_DB_2020_Q4.json
NCT02227199,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT02226276,monoclonal_antibody,antibody drug conjugate,master_DB_2020_Q4.json
NCT02221310,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT02236000,monoclonal_antibody,trastuzumab emtansine,master_DB_2020_Q4.json
NCT02166463,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT02117297,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT02099058,monoclonal_antibody,antibody drug conjugate,master_DB_2020_Q4.json
NCT02098512,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT02091999,monoclonal_antibody,enfortumab vedotin,master_DB_2020_Q4.json
NCT02086604,small_molecule,brentuximab vedotin,master_DB_2020_Q4.json
NCT01994850,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT01976169,small_molecule,t-dm1,master_DB_2020_Q4.json
NCT01966471,monoclonal_antibody,trastuzumab emtansine,master_DB_2020_Q4.json
NCT01920932,small_molecule,adcetris,master_DB_2020_Q4.json
NCT01909934,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT01925131,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT01896999,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT01868451,small_molecule,brentuximab vedotin,master_DB_2020_Q4.json
NCT01853748,monoclonal_antibody,trastuzumab emtansine,master_DB_2020_Q4.json
NCT01805037,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT01780662,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT01772472,monoclonal_antibody,trastuzumab emtansine,master_DB_2020_Q4.json
NCT01771107,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT01777152,small_molecule,brentuximab vedotin,master_DB_2020_Q4.json
NCT01745965,monoclonal_antibody,trastuzumab emtansine,master_DB_2020_Q4.json
NCT01716806,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT01712490,biologic,brentuximab vedotin,master_DB_2020_Q4.json
NCT01703949,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT01679119,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT01664910,monoclonal_antibody,immunoconjugate,master_DB_2020_Q4.json
NCT01597414,monoclonal_antibody,t-dm1,master_DB_2020_Q4.json
NCT01578967,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT01835236,monoclonal_antibody,t-dm1,master_DB_2020_Q4.json
NCT01508312,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT01494662,monoclonal_antibody,ado-trastuzumab,master_DB_2020_Q4.json
NCT01476410,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT01371630,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT01352520,monoclonal_antibody,brentuximab vedotin,master_DB_2020_Q4.json
NCT01409161,small_molecule,ozogamicin,master_DB_2020_Q4.json
NCT01042379,monoclonal_antibody,t-dm1,master_DB_2020_Q4.json
NCT01020539,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT00893399,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT00801489,monoclonal_antibody,ozogamicin,master_DB_2020_Q4.json
NCT00781612,monoclonal_antibody,trastuzumab emtansine,master_DB_2020_Q4.json
NCT00658814,oligonucleotide,ozogamicin,master_DB_2020_Q4.json
NCT00658814,monoclonal_antibody,ozogamicin,master_DB_2021_Q4.json
NCT01712490,monoclonal_antibody,brentuximab vedotin,master_DB_2021_Q4.json
NCT01772472,monoclonal_antibody,trastuzumab emtansine,master_DB_2021_Q4.json
